controller_id,brand,type,max_voltage_V,max_current_A,derating_factor,price_NGN
Felicity_MPPT_48V_85A_2981,Felicity,MPPT,48.0,85.0,0.93,45937
Techfine_MPPT_100V_15A_2982,Techfine,MPPT,100.0,15.0,0.95,126026
Xtra Power_PWM_36V_40A_2983,Xtra Power,PWM,36.0,40.0,0.92,97121
Schneider Electric_PWM_48V_25A_2984,Schneider Electric,PWM,48.0,25.0,0.94,179223
Must_PWM_24V_55A_2985,Must,PWM,24.0,55.0,0.95,71749
Souer_MPPT_36V_25A_2986,Souer,MPPT,36.0,25.0,0.95,192122
Schneider Electric_MPPT_36V_30A_2987,Schneider Electric,MPPT,36.0,30.0,0.92,229424
Epever_PWM_60V_10A_2988,Epever,PWM,60.0,10.0,0.94,148948
Xtra Power_PWM_24V_55A_2989,Xtra Power,PWM,24.0,55.0,0.93,146849
Epever_MPPT_100V_80A_2990,Epever,MPPT,100.0,80.0,0.94,141130
Anern_MPPT_24V_60A_2991,Anern,MPPT,24.0,60.0,0.93,139147
Felicity_MPPT_100V_65A_2992,Felicity,MPPT,100.0,65.0,0.94,29233
Techfine_MPPT_60V_60A_2993,Techfine,MPPT,60.0,60.0,0.91,105246
Growatt_PWM_24V_25A_2994,Growatt,PWM,24.0,25.0,0.91,69276
Must_MPPT_60V_40A_2995,Must,MPPT,60.0,40.0,0.93,50912
Growatt_MPPT_150V_15A_2996,Growatt,MPPT,150.0,15.0,0.94,53385
Schneider Electric_PWM_24V_60A_2997,Schneider Electric,PWM,24.0,60.0,0.92,211972
Epever_MPPT_48V_20A_2998,Epever,MPPT,48.0,20.0,0.94,124073
Felicity_MPPT_100V_100A_2999,Felicity,MPPT,100.0,100.0,0.94,79470
Morningstar_MPPT_150V_90A_3000,Morningstar,MPPT,150.0,90.0,0.95,200594
Must_PWM_48V_75A_3001,Must,PWM,48.0,75.0,0.94,25543
Must_PWM_12V_25A_3002,Must,PWM,12.0,25.0,0.94,41630
Growatt_MPPT_48V_95A_3003,Growatt,MPPT,48.0,95.0,0.91,62889
Xtra Power_MPPT_12V_95A_3004,Xtra Power,MPPT,12.0,95.0,0.94,86466
SRNE_MPPT_48V_45A_3005,SRNE,MPPT,48.0,45.0,0.91,34010
Epever_MPPT_60V_25A_3006,Epever,MPPT,60.0,25.0,0.94,130254
Felicity_MPPT_36V_60A_3007,Felicity,MPPT,36.0,60.0,0.94,28365
Felicity_PWM_12V_75A_3008,Felicity,PWM,12.0,75.0,0.94,74398
Growatt_MPPT_24V_15A_3009,Growatt,MPPT,24.0,15.0,0.95,76337
Xtra Power_PWM_48V_45A_3010,Xtra Power,PWM,48.0,45.0,0.93,142630
Felicity_PWM_48V_25A_3011,Felicity,PWM,48.0,25.0,0.93,22530
Anern_PWM_36V_75A_3012,Anern,PWM,36.0,75.0,0.94,135818
Felicity_PWM_48V_20A_3013,Felicity,PWM,48.0,20.0,0.94,47062
Techfine_PWM_12V_50A_3014,Techfine,PWM,12.0,50.0,0.93,115937
Anern_MPPT_100V_85A_3015,Anern,MPPT,100.0,85.0,0.94,93233
Anern_MPPT_150V_100A_3016,Anern,MPPT,150.0,100.0,0.95,95074
Growatt_MPPT_12V_60A_3017,Growatt,MPPT,12.0,60.0,0.94,21470
Xtra Power_MPPT_12V_30A_3018,Xtra Power,MPPT,12.0,30.0,0.91,102141
Growatt_PWM_60V_80A_3019,Growatt,PWM,60.0,80.0,0.92,30809
Growatt_PWM_24V_55A_3020,Growatt,PWM,24.0,55.0,0.93,76540
SRNE_MPPT_12V_30A_3021,SRNE,MPPT,12.0,30.0,0.91,61647
Techfine_PWM_24V_90A_3022,Techfine,PWM,24.0,90.0,0.92,140547
Techfine_PWM_12V_20A_3023,Techfine,PWM,12.0,20.0,0.94,113420
Growatt_MPPT_12V_95A_3024,Growatt,MPPT,12.0,95.0,0.92,57079
Epever_PWM_12V_85A_3025,Epever,PWM,12.0,85.0,0.94,119281
Xtra Power_PWM_24V_25A_3026,Xtra Power,PWM,24.0,25.0,0.93,84062
Must_MPPT_12V_60A_3027,Must,MPPT,12.0,60.0,0.94,22996
Techfine_PWM_60V_90A_3028,Techfine,PWM,60.0,90.0,0.92,143348
Schneider Electric_PWM_12V_60A_3029,Schneider Electric,PWM,12.0,60.0,0.92,179128
Epever_PWM_60V_75A_3030,Epever,PWM,60.0,75.0,0.92,140375
Must_PWM_36V_90A_3031,Must,PWM,36.0,90.0,0.93,42242
Techfine_PWM_24V_25A_3032,Techfine,PWM,24.0,25.0,0.94,138858
SRNE_PWM_60V_30A_3033,SRNE,PWM,60.0,30.0,0.93,65537
SRNE_MPPT_100V_20A_3034,SRNE,MPPT,100.0,20.0,0.92,43419
Must_MPPT_36V_55A_3035,Must,MPPT,36.0,55.0,0.94,33988
Felicity_PWM_60V_85A_3036,Felicity,PWM,60.0,85.0,0.91,67476
Growatt_MPPT_48V_55A_3037,Growatt,MPPT,48.0,55.0,0.94,31501
Livoltek_PWM_36V_80A_3038,Livoltek,PWM,36.0,80.0,0.94,244442
Growatt_PWM_48V_60A_3039,Growatt,PWM,48.0,60.0,0.93,75192
Growatt_PWM_36V_20A_3040,Growatt,PWM,36.0,20.0,0.93,73215
Souer_MPPT_60V_75A_3041,Souer,MPPT,60.0,75.0,0.93,162937
Morningstar_MPPT_24V_95A_3042,Morningstar,MPPT,24.0,95.0,0.93,152707
Epever_MPPT_12V_40A_3043,Epever,MPPT,12.0,40.0,0.91,83272
Anern_MPPT_24V_10A_3044,Anern,MPPT,24.0,10.0,0.91,124721
Schneider Electric_MPPT_12V_80A_3045,Schneider Electric,MPPT,12.0,80.0,0.92,244860
Livoltek_PWM_60V_100A_3046,Livoltek,PWM,60.0,100.0,0.92,245193
Techfine_PWM_60V_10A_3047,Techfine,PWM,60.0,10.0,0.94,125041
Morningstar_MPPT_60V_60A_3048,Morningstar,MPPT,60.0,60.0,0.91,234881
Xtra Power_PWM_36V_60A_3049,Xtra Power,PWM,36.0,60.0,0.94,139017
Anern_PWM_36V_65A_3050,Anern,PWM,36.0,65.0,0.92,87805
Growatt_PWM_60V_100A_3051,Growatt,PWM,60.0,100.0,0.93,36491
Xtra Power_MPPT_36V_35A_3052,Xtra Power,MPPT,36.0,35.0,0.94,109289
SRNE_PWM_24V_20A_3053,SRNE,PWM,24.0,20.0,0.91,51414
Xtra Power_PWM_24V_90A_3054,Xtra Power,PWM,24.0,90.0,0.95,146655
Techfine_MPPT_36V_10A_3055,Techfine,MPPT,36.0,10.0,0.94,108140
Techfine_MPPT_100V_80A_3056,Techfine,MPPT,100.0,80.0,0.94,136030
Felicity_MPPT_24V_15A_3057,Felicity,MPPT,24.0,15.0,0.93,20458
Schneider Electric_PWM_36V_65A_3058,Schneider Electric,PWM,36.0,65.0,0.94,212855
Epever_PWM_48V_25A_3059,Epever,PWM,48.0,25.0,0.93,145864
Must_MPPT_150V_10A_3060,Must,MPPT,150.0,10.0,0.95,62504
Anern_PWM_36V_40A_3061,Anern,PWM,36.0,40.0,0.94,83115
Souer_MPPT_24V_55A_3062,Souer,MPPT,24.0,55.0,0.92,180590
Anern_PWM_36V_10A_3063,Anern,PWM,36.0,10.0,0.94,135922
Morningstar_PWM_12V_70A_3064,Morningstar,PWM,12.0,70.0,0.92,180761
Morningstar_MPPT_48V_50A_3065,Morningstar,MPPT,48.0,50.0,0.91,151116
Epever_PWM_24V_100A_3066,Epever,PWM,24.0,100.0,0.93,93776
Schneider Electric_MPPT_60V_25A_3067,Schneider Electric,MPPT,60.0,25.0,0.91,196218
Must_PWM_48V_90A_3068,Must,PWM,48.0,90.0,0.92,39647
Anern_PWM_12V_90A_3069,Anern,PWM,12.0,90.0,0.94,137768
Techfine_MPPT_48V_80A_3070,Techfine,MPPT,48.0,80.0,0.94,107464
Growatt_MPPT_150V_100A_3071,Growatt,MPPT,150.0,100.0,0.95,41321
Felicity_MPPT_48V_50A_3072,Felicity,MPPT,48.0,50.0,0.94,75638
Must_PWM_24V_25A_3073,Must,PWM,24.0,25.0,0.93,55429
Growatt_PWM_36V_85A_3074,Growatt,PWM,36.0,85.0,0.92,49111
Morningstar_MPPT_60V_20A_3075,Morningstar,MPPT,60.0,20.0,0.92,190174
Felicity_MPPT_12V_40A_3076,Felicity,MPPT,12.0,40.0,0.91,63493
Xtra Power_PWM_12V_50A_3077,Xtra Power,PWM,12.0,50.0,0.91,114351
Morningstar_PWM_12V_45A_3078,Morningstar,PWM,12.0,45.0,0.94,220811
Felicity_PWM_12V_10A_3079,Felicity,PWM,12.0,10.0,0.94,29651
Must_PWM_12V_95A_3080,Must,PWM,12.0,95.0,0.94,26315
Growatt_PWM_12V_60A_3081,Growatt,PWM,12.0,60.0,0.93,27728
Growatt_PWM_48V_45A_3082,Growatt,PWM,48.0,45.0,0.93,37052
Anern_PWM_60V_65A_3083,Anern,PWM,60.0,65.0,0.94,144455
Xtra Power_PWM_12V_90A_3084,Xtra Power,PWM,12.0,90.0,0.95,143643
Epever_MPPT_24V_35A_3085,Epever,MPPT,24.0,35.0,0.92,146398
Epever_MPPT_150V_85A_3086,Epever,MPPT,150.0,85.0,0.91,128060
Felicity_MPPT_100V_40A_3087,Felicity,MPPT,100.0,40.0,0.95,47119
Xtra Power_MPPT_60V_30A_3088,Xtra Power,MPPT,60.0,30.0,0.92,148657
Epever_MPPT_36V_20A_3089,Epever,MPPT,36.0,20.0,0.95,116250
Schneider Electric_MPPT_48V_80A_3090,Schneider Electric,MPPT,48.0,80.0,0.91,155648
Epever_PWM_60V_95A_3091,Epever,PWM,60.0,95.0,0.91,112751
SRNE_PWM_36V_75A_3092,SRNE,PWM,36.0,75.0,0.91,67230
SRNE_PWM_24V_50A_3093,SRNE,PWM,24.0,50.0,0.94,30371
Anern_PWM_36V_60A_3094,Anern,PWM,36.0,60.0,0.94,122504
Felicity_PWM_60V_95A_3095,Felicity,PWM,60.0,95.0,0.94,39374
Xtra Power_PWM_12V_45A_3096,Xtra Power,PWM,12.0,45.0,0.94,96693
Morningstar_PWM_24V_80A_3097,Morningstar,PWM,24.0,80.0,0.92,180903
Felicity_PWM_36V_25A_3098,Felicity,PWM,36.0,25.0,0.92,30161
Must_PWM_12V_95A_3099,Must,PWM,12.0,95.0,0.93,22053
Techfine_PWM_12V_10A_3100,Techfine,PWM,12.0,10.0,0.95,105289
Anern_MPPT_48V_15A_3101,Anern,MPPT,48.0,15.0,0.92,82923
Anern_PWM_36V_10A_3102,Anern,PWM,36.0,10.0,0.92,84434
Techfine_MPPT_48V_85A_3103,Techfine,MPPT,48.0,85.0,0.91,117637
Xtra Power_MPPT_12V_65A_3104,Xtra Power,MPPT,12.0,65.0,0.92,87171
Morningstar_PWM_60V_80A_3105,Morningstar,PWM,60.0,80.0,0.92,198095
Epever_MPPT_12V_20A_3106,Epever,MPPT,12.0,20.0,0.93,120197
Must_MPPT_60V_60A_3107,Must,MPPT,60.0,60.0,0.91,60293
Growatt_MPPT_100V_70A_3108,Growatt,MPPT,100.0,70.0,0.93,70042
Growatt_MPPT_12V_80A_3109,Growatt,MPPT,12.0,80.0,0.93,65723
Livoltek_MPPT_100V_10A_3110,Livoltek,MPPT,100.0,10.0,0.95,224732
Must_MPPT_100V_65A_3111,Must,MPPT,100.0,65.0,0.93,43844
Morningstar_MPPT_24V_70A_3112,Morningstar,MPPT,24.0,70.0,0.95,151212
Anern_MPPT_36V_60A_3113,Anern,MPPT,36.0,60.0,0.93,97228
Felicity_MPPT_48V_40A_3114,Felicity,MPPT,48.0,40.0,0.94,35160
SRNE_MPPT_60V_90A_3115,SRNE,MPPT,60.0,90.0,0.94,72253
Epever_PWM_24V_35A_3116,Epever,PWM,24.0,35.0,0.93,128293
Must_MPPT_60V_70A_3117,Must,MPPT,60.0,70.0,0.92,35362
Felicity_PWM_48V_15A_3118,Felicity,PWM,48.0,15.0,0.93,52339
Livoltek_PWM_36V_15A_3119,Livoltek,PWM,36.0,15.0,0.92,246810
Schneider Electric_PWM_36V_55A_3120,Schneider Electric,PWM,36.0,55.0,0.92,165848
Epever_MPPT_12V_25A_3121,Epever,MPPT,12.0,25.0,0.94,124273
Schneider Electric_PWM_24V_35A_3122,Schneider Electric,PWM,24.0,35.0,0.95,161872
Must_MPPT_12V_80A_3123,Must,MPPT,12.0,80.0,0.92,46163
Souer_MPPT_60V_15A_3124,Souer,MPPT,60.0,15.0,0.94,173032
Xtra Power_PWM_60V_20A_3125,Xtra Power,PWM,60.0,20.0,0.92,142762
Felicity_PWM_48V_15A_3126,Felicity,PWM,48.0,15.0,0.95,39305
Xtra Power_PWM_60V_40A_3127,Xtra Power,PWM,60.0,40.0,0.92,131784
Souer_MPPT_100V_75A_3128,Souer,MPPT,100.0,75.0,0.93,171450
Epever_PWM_48V_10A_3129,Epever,PWM,48.0,10.0,0.94,114820
Livoltek_MPPT_24V_55A_3130,Livoltek,MPPT,24.0,55.0,0.93,239844
Felicity_PWM_48V_30A_3131,Felicity,PWM,48.0,30.0,0.93,27198
Morningstar_PWM_60V_35A_3132,Morningstar,PWM,60.0,35.0,0.94,195396
Livoltek_MPPT_36V_15A_3133,Livoltek,MPPT,36.0,15.0,0.92,204858
Growatt_MPPT_24V_35A_3134,Growatt,MPPT,24.0,35.0,0.91,45475
Felicity_PWM_12V_90A_3135,Felicity,PWM,12.0,90.0,0.91,51089
Must_PWM_48V_15A_3136,Must,PWM,48.0,15.0,0.93,34925
Anern_PWM_48V_10A_3137,Anern,PWM,48.0,10.0,0.95,117101
Epever_MPPT_24V_100A_3138,Epever,MPPT,24.0,100.0,0.94,104434
Epever_MPPT_100V_25A_3139,Epever,MPPT,100.0,25.0,0.94,86152
Anern_PWM_60V_45A_3140,Anern,PWM,60.0,45.0,0.93,92231
SRNE_MPPT_150V_35A_3141,SRNE,MPPT,150.0,35.0,0.92,42603
Growatt_PWM_36V_55A_3142,Growatt,PWM,36.0,55.0,0.94,44991
Growatt_PWM_24V_50A_3143,Growatt,PWM,24.0,50.0,0.92,38609
Anern_MPPT_150V_50A_3144,Anern,MPPT,150.0,50.0,0.92,122938
Epever_PWM_24V_50A_3145,Epever,PWM,24.0,50.0,0.92,119870
Epever_MPPT_12V_40A_3146,Epever,MPPT,12.0,40.0,0.91,128414
Anern_MPPT_100V_20A_3147,Anern,MPPT,100.0,20.0,0.95,108652
Souer_PWM_36V_50A_3148,Souer,PWM,36.0,50.0,0.94,182587
Souer_PWM_24V_30A_3149,Souer,PWM,24.0,30.0,0.92,233955
Epever_MPPT_48V_50A_3150,Epever,MPPT,48.0,50.0,0.92,143414
Felicity_MPPT_60V_15A_3151,Felicity,MPPT,60.0,15.0,0.91,33273
Anern_MPPT_12V_10A_3152,Anern,MPPT,12.0,10.0,0.94,106496
Xtra Power_PWM_36V_30A_3153,Xtra Power,PWM,36.0,30.0,0.93,116903
Souer_MPPT_24V_30A_3154,Souer,MPPT,24.0,30.0,0.91,227258
Felicity_PWM_24V_75A_3155,Felicity,PWM,24.0,75.0,0.91,65132
Epever_PWM_24V_15A_3156,Epever,PWM,24.0,15.0,0.94,117349
Morningstar_PWM_60V_35A_3157,Morningstar,PWM,60.0,35.0,0.92,238366
Must_PWM_24V_90A_3158,Must,PWM,24.0,90.0,0.92,49615
Growatt_PWM_36V_55A_3159,Growatt,PWM,36.0,55.0,0.94,25902
Livoltek_MPPT_24V_10A_3160,Livoltek,MPPT,24.0,10.0,0.93,203830
Schneider Electric_PWM_36V_90A_3161,Schneider Electric,PWM,36.0,90.0,0.92,232297
Anern_MPPT_36V_65A_3162,Anern,MPPT,36.0,65.0,0.93,106561
Anern_MPPT_60V_65A_3163,Anern,MPPT,60.0,65.0,0.95,94316
Techfine_PWM_12V_80A_3164,Techfine,PWM,12.0,80.0,0.93,136237
Growatt_PWM_60V_65A_3165,Growatt,PWM,60.0,65.0,0.92,64974
SRNE_MPPT_12V_85A_3166,SRNE,MPPT,12.0,85.0,0.91,23479
Xtra Power_PWM_48V_40A_3167,Xtra Power,PWM,48.0,40.0,0.94,98771
Epever_PWM_36V_10A_3168,Epever,PWM,36.0,10.0,0.95,110716
SRNE_PWM_48V_10A_3169,SRNE,PWM,48.0,10.0,0.92,45656
Livoltek_MPPT_100V_90A_3170,Livoltek,MPPT,100.0,90.0,0.93,247573
Souer_PWM_48V_40A_3171,Souer,PWM,48.0,40.0,0.92,168451
Xtra Power_PWM_12V_35A_3172,Xtra Power,PWM,12.0,35.0,0.93,136846
Anern_PWM_60V_95A_3173,Anern,PWM,60.0,95.0,0.94,89466
Xtra Power_PWM_36V_60A_3174,Xtra Power,PWM,36.0,60.0,0.95,104406
Xtra Power_MPPT_100V_40A_3175,Xtra Power,MPPT,100.0,40.0,0.91,138613
Xtra Power_MPPT_150V_65A_3176,Xtra Power,MPPT,150.0,65.0,0.94,97571
Growatt_MPPT_150V_100A_3177,Growatt,MPPT,150.0,100.0,0.94,22459
Anern_PWM_24V_55A_3178,Anern,PWM,24.0,55.0,0.95,93648
Xtra Power_MPPT_48V_100A_3179,Xtra Power,MPPT,48.0,100.0,0.93,95812
Must_MPPT_150V_100A_3180,Must,MPPT,150.0,100.0,0.94,64331
Livoltek_PWM_48V_80A_3181,Livoltek,PWM,48.0,80.0,0.95,232476
Souer_PWM_24V_55A_3182,Souer,PWM,24.0,55.0,0.93,244803
Souer_PWM_36V_40A_3183,Souer,PWM,36.0,40.0,0.93,223120
SRNE_MPPT_36V_85A_3184,SRNE,MPPT,36.0,85.0,0.95,22196
Xtra Power_PWM_60V_95A_3185,Xtra Power,PWM,60.0,95.0,0.92,114750
Epever_MPPT_100V_85A_3186,Epever,MPPT,100.0,85.0,0.92,145310
Morningstar_PWM_48V_10A_3187,Morningstar,PWM,48.0,10.0,0.94,180050
Schneider Electric_MPPT_100V_55A_3188,Schneider Electric,MPPT,100.0,55.0,0.94,194712
Xtra Power_MPPT_36V_100A_3189,Xtra Power,MPPT,36.0,100.0,0.91,149172
Souer_MPPT_36V_60A_3190,Souer,MPPT,36.0,60.0,0.92,174000
Felicity_MPPT_60V_85A_3191,Felicity,MPPT,60.0,85.0,0.94,71479
Schneider Electric_MPPT_24V_60A_3192,Schneider Electric,MPPT,24.0,60.0,0.92,216184
Growatt_PWM_36V_20A_3193,Growatt,PWM,36.0,20.0,0.93,56914
Epever_PWM_24V_30A_3194,Epever,PWM,24.0,30.0,0.93,114338
Livoltek_MPPT_48V_50A_3195,Livoltek,MPPT,48.0,50.0,0.93,166280
Growatt_MPPT_150V_70A_3196,Growatt,MPPT,150.0,70.0,0.91,71564
Felicity_MPPT_60V_35A_3197,Felicity,MPPT,60.0,35.0,0.92,48744
Morningstar_MPPT_12V_15A_3198,Morningstar,MPPT,12.0,15.0,0.95,226984
Growatt_PWM_60V_90A_3199,Growatt,PWM,60.0,90.0,0.91,59333
Anern_MPPT_24V_65A_3200,Anern,MPPT,24.0,65.0,0.94,147358
Morningstar_PWM_60V_65A_3201,Morningstar,PWM,60.0,65.0,0.94,220610
Felicity_PWM_36V_60A_3202,Felicity,PWM,36.0,60.0,0.92,42704
Xtra Power_MPPT_24V_100A_3203,Xtra Power,MPPT,24.0,100.0,0.93,112020
Xtra Power_PWM_36V_100A_3204,Xtra Power,PWM,36.0,100.0,0.92,94126
Souer_MPPT_100V_65A_3205,Souer,MPPT,100.0,65.0,0.95,183538
Growatt_MPPT_36V_55A_3206,Growatt,MPPT,36.0,55.0,0.91,49429
Epever_MPPT_150V_10A_3207,Epever,MPPT,150.0,10.0,0.92,93357
Livoltek_PWM_36V_65A_3208,Livoltek,PWM,36.0,65.0,0.92,223684
Livoltek_MPPT_100V_80A_3209,Livoltek,MPPT,100.0,80.0,0.95,172149
Must_PWM_48V_100A_3210,Must,PWM,48.0,100.0,0.92,77377
Felicity_MPPT_100V_90A_3211,Felicity,MPPT,100.0,90.0,0.94,28658
Xtra Power_PWM_24V_30A_3212,Xtra Power,PWM,24.0,30.0,0.94,114694
Xtra Power_MPPT_100V_85A_3213,Xtra Power,MPPT,100.0,85.0,0.92,126880
Must_PWM_36V_60A_3214,Must,PWM,36.0,60.0,0.94,61142
SRNE_PWM_48V_45A_3215,SRNE,PWM,48.0,45.0,0.93,48659
Techfine_PWM_24V_70A_3216,Techfine,PWM,24.0,70.0,0.93,122914
Growatt_PWM_12V_15A_3217,Growatt,PWM,12.0,15.0,0.92,38102
Techfine_PWM_60V_80A_3218,Techfine,PWM,60.0,80.0,0.91,123560
Anern_MPPT_36V_20A_3219,Anern,MPPT,36.0,20.0,0.95,117489
Growatt_PWM_24V_90A_3220,Growatt,PWM,24.0,90.0,0.92,45102
Livoltek_MPPT_36V_20A_3221,Livoltek,MPPT,36.0,20.0,0.95,167619
Anern_PWM_60V_60A_3222,Anern,PWM,60.0,60.0,0.92,127035
Morningstar_MPPT_48V_75A_3223,Morningstar,MPPT,48.0,75.0,0.92,170826
Felicity_PWM_24V_40A_3224,Felicity,PWM,24.0,40.0,0.94,35630
Must_PWM_12V_75A_3225,Must,PWM,12.0,75.0,0.93,25149
SRNE_PWM_60V_90A_3226,SRNE,PWM,60.0,90.0,0.93,75979
Souer_PWM_36V_90A_3227,Souer,PWM,36.0,90.0,0.94,216474
Schneider Electric_PWM_24V_15A_3228,Schneider Electric,PWM,24.0,15.0,0.94,191094
Techfine_MPPT_24V_35A_3229,Techfine,MPPT,24.0,35.0,0.92,129285
Xtra Power_MPPT_60V_60A_3230,Xtra Power,MPPT,60.0,60.0,0.95,107632
Xtra Power_MPPT_36V_25A_3231,Xtra Power,MPPT,36.0,25.0,0.91,133240
Techfine_PWM_36V_30A_3232,Techfine,PWM,36.0,30.0,0.92,148170
Techfine_MPPT_150V_90A_3233,Techfine,MPPT,150.0,90.0,0.91,139831
Anern_PWM_48V_20A_3234,Anern,PWM,48.0,20.0,0.93,109832
Morningstar_PWM_24V_15A_3235,Morningstar,PWM,24.0,15.0,0.94,212080
Techfine_MPPT_60V_35A_3236,Techfine,MPPT,60.0,35.0,0.93,144298
Growatt_MPPT_24V_45A_3237,Growatt,MPPT,24.0,45.0,0.94,42466
Growatt_MPPT_60V_85A_3238,Growatt,MPPT,60.0,85.0,0.94,62252
Techfine_PWM_36V_40A_3239,Techfine,PWM,36.0,40.0,0.92,107418
Schneider Electric_PWM_12V_20A_3240,Schneider Electric,PWM,12.0,20.0,0.91,179074
Morningstar_PWM_36V_80A_3241,Morningstar,PWM,36.0,80.0,0.94,242645
Must_PWM_48V_50A_3242,Must,PWM,48.0,50.0,0.94,57932
Techfine_PWM_48V_10A_3243,Techfine,PWM,48.0,10.0,0.92,122158
Souer_MPPT_24V_75A_3244,Souer,MPPT,24.0,75.0,0.92,232831
Xtra Power_PWM_12V_35A_3245,Xtra Power,PWM,12.0,35.0,0.94,138922
Xtra Power_MPPT_100V_55A_3246,Xtra Power,MPPT,100.0,55.0,0.95,107880
SRNE_PWM_12V_85A_3247,SRNE,PWM,12.0,85.0,0.95,50550
Techfine_MPPT_150V_95A_3248,Techfine,MPPT,150.0,95.0,0.94,126416
Xtra Power_PWM_36V_45A_3249,Xtra Power,PWM,36.0,45.0,0.93,83910
Growatt_PWM_12V_20A_3250,Growatt,PWM,12.0,20.0,0.95,28690
Growatt_PWM_60V_100A_3251,Growatt,PWM,60.0,100.0,0.93,71639
Epever_PWM_24V_50A_3252,Epever,PWM,24.0,50.0,0.91,128041
Felicity_PWM_36V_100A_3253,Felicity,PWM,36.0,100.0,0.94,38225
Felicity_MPPT_60V_45A_3254,Felicity,MPPT,60.0,45.0,0.92,66288
Techfine_MPPT_36V_25A_3255,Techfine,MPPT,36.0,25.0,0.94,85955
SRNE_PWM_24V_85A_3256,SRNE,PWM,24.0,85.0,0.93,38337
Livoltek_MPPT_60V_15A_3257,Livoltek,MPPT,60.0,15.0,0.95,190567
Epever_MPPT_60V_45A_3258,Epever,MPPT,60.0,45.0,0.93,104428
Epever_MPPT_36V_50A_3259,Epever,MPPT,36.0,50.0,0.93,130777
Schneider Electric_MPPT_100V_100A_3260,Schneider Electric,MPPT,100.0,100.0,0.95,173860
Techfine_PWM_48V_30A_3261,Techfine,PWM,48.0,30.0,0.91,85617
Livoltek_PWM_12V_50A_3262,Livoltek,PWM,12.0,50.0,0.94,218834
Anern_PWM_12V_35A_3263,Anern,PWM,12.0,35.0,0.93,106398
SRNE_PWM_12V_95A_3264,SRNE,PWM,12.0,95.0,0.93,34265
Schneider Electric_PWM_12V_90A_3265,Schneider Electric,PWM,12.0,90.0,0.94,175509
Felicity_PWM_48V_100A_3266,Felicity,PWM,48.0,100.0,0.92,67022
Xtra Power_PWM_24V_65A_3267,Xtra Power,PWM,24.0,65.0,0.94,97099
SRNE_PWM_12V_30A_3268,SRNE,PWM,12.0,30.0,0.94,75200
Must_MPPT_150V_10A_3269,Must,MPPT,150.0,10.0,0.94,64489
Felicity_MPPT_24V_25A_3270,Felicity,MPPT,24.0,25.0,0.92,46503
Must_MPPT_24V_55A_3271,Must,MPPT,24.0,55.0,0.94,61183
Schneider Electric_PWM_48V_60A_3272,Schneider Electric,PWM,48.0,60.0,0.93,216043
Anern_PWM_48V_80A_3273,Anern,PWM,48.0,80.0,0.94,122768
Anern_PWM_60V_45A_3274,Anern,PWM,60.0,45.0,0.94,91613
Schneider Electric_MPPT_150V_20A_3275,Schneider Electric,MPPT,150.0,20.0,0.91,249760
Growatt_MPPT_36V_90A_3276,Growatt,MPPT,36.0,90.0,0.94,45907
Felicity_PWM_24V_100A_3277,Felicity,PWM,24.0,100.0,0.91,77207
Xtra Power_MPPT_12V_20A_3278,Xtra Power,MPPT,12.0,20.0,0.92,117011
Growatt_PWM_60V_65A_3279,Growatt,PWM,60.0,65.0,0.94,70128
Growatt_MPPT_12V_45A_3280,Growatt,MPPT,12.0,45.0,0.91,64961
Epever_PWM_36V_65A_3281,Epever,PWM,36.0,65.0,0.93,100638
Felicity_PWM_24V_80A_3282,Felicity,PWM,24.0,80.0,0.94,60471
SRNE_MPPT_48V_40A_3283,SRNE,MPPT,48.0,40.0,0.91,44329
Felicity_MPPT_48V_70A_3284,Felicity,MPPT,48.0,70.0,0.91,28124
Growatt_PWM_60V_35A_3285,Growatt,PWM,60.0,35.0,0.92,43191
Anern_MPPT_36V_20A_3286,Anern,MPPT,36.0,20.0,0.93,139925
Xtra Power_MPPT_60V_20A_3287,Xtra Power,MPPT,60.0,20.0,0.92,96864
Must_PWM_48V_60A_3288,Must,PWM,48.0,60.0,0.94,27060
Xtra Power_MPPT_36V_35A_3289,Xtra Power,MPPT,36.0,35.0,0.92,93829
Techfine_MPPT_60V_55A_3290,Techfine,MPPT,60.0,55.0,0.91,83119
SRNE_MPPT_36V_75A_3291,SRNE,MPPT,36.0,75.0,0.94,33345
Growatt_MPPT_100V_70A_3292,Growatt,MPPT,100.0,70.0,0.95,69936
Xtra Power_PWM_12V_40A_3293,Xtra Power,PWM,12.0,40.0,0.93,128617
Xtra Power_MPPT_100V_70A_3294,Xtra Power,MPPT,100.0,70.0,0.93,138301
Schneider Electric_MPPT_36V_85A_3295,Schneider Electric,MPPT,36.0,85.0,0.94,187115
Felicity_MPPT_36V_40A_3296,Felicity,MPPT,36.0,40.0,0.92,56553
Epever_PWM_24V_15A_3297,Epever,PWM,24.0,15.0,0.92,117323
SRNE_MPPT_48V_100A_3298,SRNE,MPPT,48.0,100.0,0.91,35944
Growatt_PWM_60V_50A_3299,Growatt,PWM,60.0,50.0,0.93,69489
Epever_MPPT_12V_25A_3300,Epever,MPPT,12.0,25.0,0.94,123862
Must_MPPT_150V_65A_3301,Must,MPPT,150.0,65.0,0.93,45542
Epever_PWM_60V_15A_3302,Epever,PWM,60.0,15.0,0.91,110633
Schneider Electric_MPPT_12V_50A_3303,Schneider Electric,MPPT,12.0,50.0,0.91,239795
