panel_id,brand,panel_type,rated_power_w,voltage,derating_factor,cabling_loss,safety_factor,length_m,width_m,area_m2,price_NGN
Mercury_190W_Monocrystalline_2407,Mercury,Monocrystalline,190.0,36.0,0.8,0.05,0.09,1.53,0.98,1.5,44842
Felicity_480W_Half-Cut_2408,Felicity,Half-Cut,480.0,24.0,0.81,0.05,0.1,2.05,1.0,2.05,66815
Must_170W_Polycrystalline_2409,Must,Polycrystalline,170.0,36.0,0.8,0.05,0.11,1.54,0.81,1.25,40274
Suntech_550W_Bifacial_2410,Suntech,Bifacial,550.0,36.0,0.8,0.04,0.1,2.01,1.0,2.01,192942
JA Solar_270W_Monocrystalline_2411,JA Solar,Monocrystalline,270.0,12.0,0.8,0.05,0.12,1.63,0.99,1.61,86061
Trina Solar_270W_Half-Cut_2412,Trina Solar,Half-Cut,270.0,12.0,0.81,0.04,0.09,1.64,0.94,1.54,73438
Vsun Solar_460W_Bifacial_2413,Vsun Solar,Bifacial,460.0,24.0,0.81,0.05,0.09,2.02,1.0,2.02,118750
Mercury_60W_Polycrystalline_2414,Mercury,Polycrystalline,60.0,24.0,0.8,0.05,0.1,1.01,0.68,0.69,13412
Jinko Solar_490W_Half-Cut_2415,Jinko Solar,Half-Cut,490.0,48.0,0.82,0.04,0.1,2.01,1.0,2.01,145614
Prag_480W_Bifacial_2416,Prag,Bifacial,480.0,24.0,0.8,0.04,0.09,2.04,1.0,2.04,86460
Canadian Solar_50W_Monocrystalline_2417,Canadian Solar,Monocrystalline,50.0,12.0,0.81,0.04,0.09,1.23,0.64,0.79,22261
Prag_140W_Polycrystalline_2418,Prag,Polycrystalline,140.0,48.0,0.81,0.04,0.08,1.22,0.56,0.68,20532
Renogy_590W_Half-Cut_2419,Renogy,Half-Cut,590.0,48.0,0.79,0.05,0.12,2.03,1.0,2.03,187488
LONGi Solar_220W_Bifacial_2420,LONGi Solar,Bifacial,220.0,12.0,0.79,0.05,0.09,1.52,0.85,1.29,72265
Mercury_90W_Monocrystalline_2421,Mercury,Monocrystalline,90.0,48.0,0.8,0.04,0.11,1.03,0.56,0.58,15504
Vsun Solar_190W_Polycrystalline_2422,Vsun Solar,Polycrystalline,190.0,36.0,0.81,0.06,0.12,1.57,0.8,1.26,48307
Jinko Solar_140W_Polycrystalline_2423,Jinko Solar,Polycrystalline,140.0,36.0,0.79,0.06,0.09,1.03,0.55,0.57,43792
Felicity_190W_Half-Cut_2424,Felicity,Half-Cut,190.0,48.0,0.78,0.05,0.12,1.57,0.99,1.55,32567
Suntech_210W_Bifacial_2425,Suntech,Bifacial,210.0,36.0,0.8,0.06,0.1,1.54,0.82,1.26,73521
Sukam_400W_Bifacial_2426,Sukam,Bifacial,400.0,12.0,0.81,0.05,0.11,1.85,0.99,1.83,81560
Mercury_350W_Bifacial_2427,Mercury,Bifacial,350.0,36.0,0.82,0.06,0.12,1.65,0.95,1.57,62902
Prag_200W_Polycrystalline_2428,Prag,Polycrystalline,200.0,48.0,0.81,0.05,0.09,1.58,0.95,1.5,48776
Canadian Solar_330W_Bifacial_2429,Canadian Solar,Bifacial,330.0,48.0,0.79,0.04,0.08,1.69,0.91,1.54,132157
Jinko Solar_200W_Polycrystalline_2430,Jinko Solar,Polycrystalline,200.0,48.0,0.82,0.04,0.1,1.58,0.98,1.55,46877
Trina Solar_260W_Half-Cut_2431,Trina Solar,Half-Cut,260.0,24.0,0.82,0.06,0.11,1.68,0.94,1.58,67921
Mercury_430W_Polycrystalline_2432,Mercury,Polycrystalline,430.0,12.0,0.81,0.04,0.11,1.84,1.0,1.84,82357
Must_210W_Bifacial_2433,Must,Bifacial,210.0,24.0,0.78,0.05,0.1,1.56,0.88,1.37,28743
Vsun Solar_110W_Monocrystalline_2434,Vsun Solar,Monocrystalline,110.0,24.0,0.8,0.06,0.08,1.3,0.51,0.66,35179
Canadian Solar_380W_Half-Cut_2435,Canadian Solar,Half-Cut,380.0,48.0,0.82,0.05,0.08,1.86,1.0,1.86,160691
Jinko Solar_600W_Monocrystalline_2436,Jinko Solar,Monocrystalline,600.0,48.0,0.82,0.05,0.11,2.01,1.0,2.01,164871
Mercury_230W_Bifacial_2437,Mercury,Bifacial,230.0,12.0,0.78,0.06,0.1,1.51,0.94,1.42,31370
Trina Solar_100W_Bifacial_2438,Trina Solar,Bifacial,100.0,36.0,0.81,0.04,0.1,1.17,0.56,0.66,25120
Trina Solar_260W_Bifacial_2439,Trina Solar,Bifacial,260.0,24.0,0.81,0.05,0.08,1.64,0.94,1.54,89382
LONGi Solar_450W_Bifacial_2440,LONGi Solar,Bifacial,450.0,36.0,0.8,0.06,0.08,1.81,1.0,1.81,153751
Mercury_300W_Polycrystalline_2441,Mercury,Polycrystalline,300.0,36.0,0.8,0.05,0.11,1.66,0.95,1.58,45827
LONGi Solar_540W_Polycrystalline_2442,LONGi Solar,Polycrystalline,540.0,12.0,0.79,0.05,0.11,2.01,1.0,2.01,200172
Auxano Solar_210W_Polycrystalline_2443,Auxano Solar,Polycrystalline,210.0,12.0,0.81,0.05,0.11,1.57,0.99,1.55,52588
Suntech_440W_Bifacial_2444,Suntech,Bifacial,440.0,24.0,0.81,0.05,0.11,1.73,0.99,1.71,175030
Vsun Solar_60W_Polycrystalline_2445,Vsun Solar,Polycrystalline,60.0,36.0,0.81,0.05,0.09,1.19,0.62,0.74,14411
Trina Solar_270W_Monocrystalline_2446,Trina Solar,Monocrystalline,270.0,12.0,0.78,0.06,0.11,1.66,0.94,1.56,93285
Felicity_120W_Bifacial_2447,Felicity,Bifacial,120.0,36.0,0.79,0.05,0.1,1.22,0.64,0.78,18939
Suntech_340W_Polycrystalline_2448,Suntech,Polycrystalline,340.0,36.0,0.79,0.04,0.09,1.66,0.99,1.64,107127
Auxano Solar_290W_Bifacial_2449,Auxano Solar,Bifacial,290.0,48.0,0.79,0.05,0.12,1.63,0.95,1.55,87378
Jinko Solar_200W_Half-Cut_2450,Jinko Solar,Half-Cut,200.0,24.0,0.81,0.05,0.12,1.53,0.83,1.27,56880
Trina Solar_270W_Polycrystalline_2451,Trina Solar,Polycrystalline,270.0,24.0,0.81,0.05,0.12,1.64,0.98,1.61,81829
LONGi Solar_560W_Monocrystalline_2452,LONGi Solar,Monocrystalline,560.0,48.0,0.82,0.04,0.11,2.03,1.0,2.03,205251
Felicity_110W_Bifacial_2453,Felicity,Bifacial,110.0,24.0,0.78,0.06,0.09,1.24,0.58,0.72,24660
Jinko Solar_60W_Bifacial_2454,Jinko Solar,Bifacial,60.0,48.0,0.79,0.04,0.09,1.02,0.65,0.66,19712
Renogy_380W_Monocrystalline_2455,Renogy,Monocrystalline,380.0,36.0,0.8,0.06,0.09,1.89,1.0,1.89,144260
Felicity_450W_Monocrystalline_2456,Felicity,Monocrystalline,450.0,48.0,0.79,0.06,0.12,1.77,0.99,1.75,77324
Trina Solar_360W_Polycrystalline_2457,Trina Solar,Polycrystalline,360.0,24.0,0.79,0.05,0.09,1.76,1.0,1.76,97264
Vsun Solar_580W_Bifacial_2458,Vsun Solar,Bifacial,580.0,24.0,0.78,0.05,0.12,2.01,1.0,2.01,135587
Vsun Solar_370W_Polycrystalline_2459,Vsun Solar,Polycrystalline,370.0,24.0,0.79,0.04,0.12,1.84,1.0,1.84,125009
Trina Solar_190W_Polycrystalline_2460,Trina Solar,Polycrystalline,190.0,36.0,0.81,0.05,0.09,1.52,0.97,1.47,55661
Renogy_450W_Half-Cut_2461,Renogy,Half-Cut,450.0,12.0,0.78,0.05,0.11,1.71,0.99,1.69,200154
Trina Solar_70W_Half-Cut_2462,Trina Solar,Half-Cut,70.0,12.0,0.8,0.06,0.1,1.05,0.54,0.57,24259
Canadian Solar_160W_Bifacial_2463,Canadian Solar,Bifacial,160.0,48.0,0.81,0.04,0.1,1.59,0.92,1.46,62280
Suntech_300W_Polycrystalline_2464,Suntech,Polycrystalline,300.0,36.0,0.8,0.05,0.09,1.63,0.92,1.5,105310
Must_400W_Polycrystalline_2465,Must,Polycrystalline,400.0,12.0,0.81,0.05,0.11,1.95,1.0,1.95,94064
Mercury_320W_Bifacial_2466,Mercury,Bifacial,320.0,12.0,0.82,0.06,0.12,1.7,0.99,1.68,46664
Trina Solar_290W_Bifacial_2467,Trina Solar,Bifacial,290.0,24.0,0.79,0.06,0.11,1.62,0.97,1.57,95908
Must_400W_Monocrystalline_2468,Must,Monocrystalline,400.0,12.0,0.82,0.06,0.11,1.84,0.99,1.82,92964
Sukam_390W_Half-Cut_2469,Sukam,Half-Cut,390.0,12.0,0.81,0.06,0.11,1.92,0.99,1.9,58933
JA Solar_250W_Half-Cut_2470,JA Solar,Half-Cut,250.0,48.0,0.82,0.05,0.08,1.52,0.83,1.26,83466
Felicity_480W_Monocrystalline_2471,Felicity,Monocrystalline,480.0,24.0,0.79,0.05,0.12,2.03,1.0,2.03,109351
Auxano Solar_540W_Bifacial_2472,Auxano Solar,Bifacial,540.0,24.0,0.79,0.06,0.1,2.01,1.0,2.01,130181
Mercury_300W_Half-Cut_2473,Mercury,Half-Cut,300.0,36.0,0.8,0.05,0.08,1.62,0.92,1.49,67232
Felicity_510W_Polycrystalline_2474,Felicity,Polycrystalline,510.0,36.0,0.82,0.05,0.09,2.05,1.0,2.05,80497
Trina Solar_380W_Polycrystalline_2475,Trina Solar,Polycrystalline,380.0,48.0,0.78,0.04,0.09,1.77,0.99,1.75,92892
Canadian Solar_180W_Bifacial_2476,Canadian Solar,Bifacial,180.0,48.0,0.79,0.05,0.1,1.54,0.97,1.49,70418
Mercury_510W_Polycrystalline_2477,Mercury,Polycrystalline,510.0,36.0,0.79,0.05,0.11,2.01,1.0,2.01,86965
Renogy_60W_Half-Cut_2478,Renogy,Half-Cut,60.0,48.0,0.81,0.04,0.1,1.02,0.61,0.62,19340
LONGi Solar_200W_Polycrystalline_2479,LONGi Solar,Polycrystalline,200.0,24.0,0.81,0.06,0.08,1.55,0.85,1.32,63483
Trina Solar_550W_Bifacial_2480,Trina Solar,Bifacial,550.0,24.0,0.78,0.05,0.1,2.03,1.0,2.03,183474
Canadian Solar_280W_Polycrystalline_2481,Canadian Solar,Polycrystalline,280.0,36.0,0.82,0.05,0.11,1.6,0.97,1.55,123094
Felicity_100W_Monocrystalline_2482,Felicity,Monocrystalline,100.0,24.0,0.81,0.04,0.09,1.12,0.52,0.58,20193
LONGi Solar_390W_Half-Cut_2483,LONGi Solar,Half-Cut,390.0,24.0,0.79,0.05,0.1,1.79,0.99,1.77,170044
Vsun Solar_490W_Half-Cut_2484,Vsun Solar,Half-Cut,490.0,36.0,0.8,0.06,0.12,2.05,1.0,2.05,143186
Suntech_330W_Polycrystalline_2485,Suntech,Polycrystalline,330.0,24.0,0.81,0.04,0.09,1.69,0.92,1.55,111076
LONGi Solar_600W_Half-Cut_2486,LONGi Solar,Half-Cut,600.0,36.0,0.79,0.04,0.1,2.0,1.0,2.0,210100
Auxano Solar_260W_Half-Cut_2487,Auxano Solar,Half-Cut,260.0,12.0,0.78,0.06,0.1,1.62,0.99,1.6,59086
Trina Solar_280W_Bifacial_2488,Trina Solar,Bifacial,280.0,24.0,0.8,0.06,0.08,1.7,1.0,1.7,89422
Vsun Solar_80W_Polycrystalline_2489,Vsun Solar,Polycrystalline,80.0,36.0,0.79,0.06,0.09,1.27,0.5,0.64,21345
Prag_110W_Monocrystalline_2490,Prag,Monocrystalline,110.0,36.0,0.79,0.05,0.1,1.06,0.5,0.53,27036
JA Solar_440W_Monocrystalline_2491,JA Solar,Monocrystalline,440.0,48.0,0.82,0.05,0.09,1.74,0.99,1.72,167675
Auxano Solar_300W_Half-Cut_2492,Auxano Solar,Half-Cut,300.0,48.0,0.81,0.06,0.12,1.7,0.92,1.56,86001
Trina Solar_100W_Bifacial_2493,Trina Solar,Bifacial,100.0,36.0,0.8,0.05,0.1,1.05,0.68,0.71,31120
Canadian Solar_380W_Bifacial_2494,Canadian Solar,Bifacial,380.0,12.0,0.81,0.05,0.09,1.79,0.99,1.77,158043
Suntech_310W_Monocrystalline_2495,Suntech,Monocrystalline,310.0,36.0,0.82,0.05,0.11,1.61,0.91,1.47,99175
Trina Solar_180W_Monocrystalline_2496,Trina Solar,Monocrystalline,180.0,36.0,0.8,0.05,0.1,1.53,0.96,1.47,42654
Trina Solar_220W_Bifacial_2497,Trina Solar,Bifacial,220.0,48.0,0.79,0.05,0.08,1.57,0.97,1.52,74393
Auxano Solar_440W_Monocrystalline_2498,Auxano Solar,Monocrystalline,440.0,24.0,0.81,0.04,0.11,1.8,0.99,1.78,115408
Prag_230W_Bifacial_2499,Prag,Bifacial,230.0,36.0,0.81,0.05,0.1,1.52,0.86,1.31,32691
Must_290W_Half-Cut_2500,Must,Half-Cut,290.0,12.0,0.78,0.06,0.09,1.69,0.93,1.57,44753
Felicity_210W_Monocrystalline_2501,Felicity,Monocrystalline,210.0,36.0,0.79,0.05,0.12,1.58,0.96,1.52,40114
Mercury_300W_Half-Cut_2502,Mercury,Half-Cut,300.0,24.0,0.81,0.05,0.11,1.63,0.97,1.58,63970
Felicity_460W_Monocrystalline_2503,Felicity,Monocrystalline,460.0,24.0,0.79,0.05,0.11,2.04,1.0,2.04,64403
Must_210W_Half-Cut_2504,Must,Half-Cut,210.0,12.0,0.81,0.05,0.1,1.53,0.82,1.25,50289
Must_570W_Polycrystalline_2505,Must,Polycrystalline,570.0,12.0,0.8,0.05,0.1,2.01,1.0,2.01,95717
Auxano Solar_100W_Monocrystalline_2506,Auxano Solar,Monocrystalline,100.0,12.0,0.8,0.05,0.11,1.13,0.64,0.72,30853
Must_50W_Half-Cut_2507,Must,Half-Cut,50.0,36.0,0.8,0.05,0.12,1.13,0.68,0.77,7500
Auxano Solar_240W_Monocrystalline_2508,Auxano Solar,Monocrystalline,240.0,12.0,0.8,0.05,0.11,1.53,0.87,1.33,55176
Canadian Solar_370W_Polycrystalline_2509,Canadian Solar,Polycrystalline,370.0,36.0,0.8,0.05,0.09,1.84,1.0,1.84,153394
Must_350W_Polycrystalline_2510,Must,Polycrystalline,350.0,24.0,0.79,0.06,0.09,1.66,1.0,1.66,61569
Prag_290W_Bifacial_2511,Prag,Bifacial,290.0,36.0,0.81,0.05,0.1,1.68,0.97,1.63,44813
Sukam_350W_Monocrystalline_2512,Sukam,Monocrystalline,350.0,12.0,0.81,0.06,0.09,1.67,0.93,1.55,63920
Canadian Solar_290W_Half-Cut_2513,Canadian Solar,Half-Cut,290.0,48.0,0.8,0.05,0.09,1.62,0.93,1.51,121722
Mercury_470W_Bifacial_2514,Mercury,Bifacial,470.0,48.0,0.79,0.06,0.09,2.03,1.0,2.03,105934
Sukam_210W_Half-Cut_2515,Sukam,Half-Cut,210.0,12.0,0.8,0.05,0.1,1.56,0.82,1.28,50322
Vsun Solar_60W_Bifacial_2516,Vsun Solar,Bifacial,60.0,36.0,0.81,0.05,0.12,1.16,0.51,0.59,19504
Must_50W_Bifacial_2517,Must,Bifacial,50.0,24.0,0.8,0.06,0.09,1.29,0.58,0.75,11930
Mercury_580W_Polycrystalline_2518,Mercury,Polycrystalline,580.0,36.0,0.79,0.05,0.11,2.0,1.0,2.0,129809
Canadian Solar_490W_Half-Cut_2519,Canadian Solar,Half-Cut,490.0,36.0,0.81,0.06,0.1,2.04,1.0,2.04,197177
Suntech_60W_Bifacial_2520,Suntech,Bifacial,60.0,12.0,0.8,0.04,0.09,1.01,0.68,0.69,23233
LONGi Solar_340W_Monocrystalline_2521,LONGi Solar,Monocrystalline,340.0,12.0,0.78,0.05,0.09,1.69,0.98,1.66,111585
Vsun Solar_360W_Bifacial_2522,Vsun Solar,Bifacial,360.0,12.0,0.79,0.04,0.11,1.86,0.99,1.84,95448
Trina Solar_130W_Bifacial_2523,Trina Solar,Bifacial,130.0,24.0,0.81,0.05,0.09,1.12,0.57,0.64,35336
Trina Solar_360W_Monocrystalline_2524,Trina Solar,Monocrystalline,360.0,36.0,0.81,0.04,0.1,1.72,1.0,1.72,119012
Suntech_310W_Bifacial_2525,Suntech,Bifacial,310.0,24.0,0.82,0.05,0.08,1.68,0.96,1.61,129256
Jinko Solar_240W_Bifacial_2526,Jinko Solar,Bifacial,240.0,12.0,0.8,0.05,0.1,1.52,0.81,1.23,82279
Must_370W_Bifacial_2527,Must,Bifacial,370.0,24.0,0.78,0.06,0.09,1.89,0.99,1.87,50730
Sukam_240W_Half-Cut_2528,Sukam,Half-Cut,240.0,24.0,0.81,0.05,0.1,1.53,0.82,1.25,59411
JA Solar_490W_Bifacial_2529,JA Solar,Bifacial,490.0,12.0,0.8,0.05,0.11,2.01,1.0,2.01,187431
Vsun Solar_190W_Half-Cut_2530,Vsun Solar,Half-Cut,190.0,24.0,0.8,0.06,0.08,1.52,0.92,1.4,50786
Auxano Solar_400W_Bifacial_2531,Auxano Solar,Bifacial,400.0,24.0,0.81,0.04,0.11,1.71,1.0,1.71,128553
Auxano Solar_170W_Bifacial_2532,Auxano Solar,Bifacial,170.0,12.0,0.78,0.04,0.1,1.51,0.88,1.33,53568
Jinko Solar_280W_Half-Cut_2533,Jinko Solar,Half-Cut,280.0,24.0,0.81,0.05,0.1,1.62,0.99,1.6,91144
Renogy_170W_Monocrystalline_2534,Renogy,Monocrystalline,170.0,48.0,0.8,0.06,0.11,1.5,0.98,1.47,62992
Must_450W_Bifacial_2535,Must,Bifacial,450.0,36.0,0.81,0.06,0.1,1.88,1.0,1.88,98233
Jinko Solar_400W_Monocrystalline_2536,Jinko Solar,Monocrystalline,400.0,24.0,0.81,0.06,0.1,1.86,1.0,1.86,139437
Prag_280W_Bifacial_2537,Prag,Bifacial,280.0,24.0,0.79,0.04,0.11,1.69,0.97,1.64,52811
Mercury_530W_Polycrystalline_2538,Mercury,Polycrystalline,530.0,36.0,0.81,0.05,0.09,2.03,1.0,2.03,71610
Canadian Solar_580W_Half-Cut_2539,Canadian Solar,Half-Cut,580.0,36.0,0.8,0.06,0.11,2.03,1.0,2.03,215784
Trina Solar_170W_Polycrystalline_2540,Trina Solar,Polycrystalline,170.0,36.0,0.8,0.05,0.1,1.53,0.83,1.27,40560
LONGi Solar_540W_Monocrystalline_2541,LONGi Solar,Monocrystalline,540.0,12.0,0.81,0.05,0.09,2.05,1.0,2.05,176615
Must_190W_Bifacial_2542,Must,Bifacial,190.0,24.0,0.81,0.05,0.12,1.53,0.98,1.5,43824
Renogy_190W_Half-Cut_2543,Renogy,Half-Cut,190.0,24.0,0.81,0.05,0.1,1.53,0.91,1.39,66293
Jinko Solar_300W_Half-Cut_2544,Jinko Solar,Half-Cut,300.0,48.0,0.81,0.06,0.09,1.65,0.99,1.63,104836
Felicity_450W_Bifacial_2545,Felicity,Bifacial,450.0,24.0,0.82,0.05,0.08,1.82,1.0,1.82,75699
LONGi Solar_320W_Monocrystalline_2546,LONGi Solar,Monocrystalline,320.0,36.0,0.79,0.05,0.1,1.69,0.99,1.67,108200
Vsun Solar_510W_Monocrystalline_2547,Vsun Solar,Monocrystalline,510.0,24.0,0.79,0.05,0.11,2.01,1.0,2.01,135993
Auxano Solar_570W_Monocrystalline_2548,Auxano Solar,Monocrystalline,570.0,24.0,0.81,0.04,0.08,2.0,1.0,2.0,173340
Vsun Solar_460W_Monocrystalline_2549,Vsun Solar,Monocrystalline,460.0,24.0,0.79,0.05,0.11,2.03,1.0,2.03,147295
Vsun Solar_110W_Monocrystalline_2550,Vsun Solar,Monocrystalline,110.0,48.0,0.81,0.05,0.09,1.29,0.61,0.79,32895
Prag_540W_Half-Cut_2551,Prag,Half-Cut,540.0,36.0,0.81,0.05,0.08,2.01,1.0,2.01,74249
Renogy_220W_Half-Cut_2552,Renogy,Half-Cut,220.0,12.0,0.8,0.06,0.08,1.52,0.94,1.43,74903
Trina Solar_450W_Bifacial_2553,Trina Solar,Bifacial,450.0,36.0,0.81,0.06,0.11,1.83,1.0,1.83,117777
Jinko Solar_250W_Bifacial_2554,Jinko Solar,Bifacial,250.0,48.0,0.8,0.06,0.09,1.55,0.81,1.26,63512
Mercury_130W_Half-Cut_2555,Mercury,Half-Cut,130.0,48.0,0.81,0.05,0.1,1.3,0.61,0.79,24423
Sukam_340W_Bifacial_2556,Sukam,Bifacial,340.0,24.0,0.79,0.04,0.1,1.61,1.0,1.61,77012
Trina Solar_80W_Polycrystalline_2557,Trina Solar,Polycrystalline,80.0,12.0,0.8,0.05,0.1,1.27,0.51,0.65,23957
Mercury_60W_Half-Cut_2558,Mercury,Half-Cut,60.0,24.0,0.8,0.04,0.12,1.25,0.7,0.88,14512
Auxano Solar_410W_Bifacial_2559,Auxano Solar,Bifacial,410.0,12.0,0.78,0.05,0.12,1.92,1.0,1.92,114625
LONGi Solar_470W_Half-Cut_2560,LONGi Solar,Half-Cut,470.0,12.0,0.8,0.05,0.1,2.05,1.0,2.05,189993
Sukam_350W_Bifacial_2561,Sukam,Bifacial,350.0,12.0,0.82,0.05,0.11,1.61,0.95,1.53,85223
Vsun Solar_230W_Monocrystalline_2562,Vsun Solar,Monocrystalline,230.0,12.0,0.79,0.04,0.11,1.51,0.88,1.33,64785
Trina Solar_290W_Bifacial_2563,Trina Solar,Bifacial,290.0,36.0,0.81,0.06,0.09,1.64,0.99,1.62,70322
Mercury_320W_Half-Cut_2564,Mercury,Half-Cut,320.0,48.0,0.8,0.04,0.11,1.67,0.99,1.65,48329
Must_510W_Bifacial_2565,Must,Bifacial,510.0,48.0,0.79,0.04,0.09,2.03,1.0,2.03,108061
Jinko Solar_220W_Bifacial_2566,Jinko Solar,Bifacial,220.0,48.0,0.79,0.05,0.12,1.58,0.82,1.3,73092
Auxano Solar_500W_Bifacial_2567,Auxano Solar,Bifacial,500.0,12.0,0.8,0.05,0.12,2.01,1.0,2.01,172507
Must_120W_Bifacial_2568,Must,Bifacial,120.0,12.0,0.8,0.05,0.09,1.22,0.55,0.67,21734
Mercury_110W_Half-Cut_2569,Mercury,Half-Cut,110.0,12.0,0.81,0.04,0.09,1.03,0.51,0.53,15124
Trina Solar_440W_Half-Cut_2570,Trina Solar,Half-Cut,440.0,24.0,0.8,0.04,0.1,1.73,0.99,1.71,99984
Vsun Solar_340W_Polycrystalline_2571,Vsun Solar,Polycrystalline,340.0,12.0,0.81,0.06,0.12,1.63,0.98,1.6,79672
Renogy_580W_Monocrystalline_2572,Renogy,Monocrystalline,580.0,24.0,0.79,0.06,0.09,2.03,1.0,2.03,205932
Felicity_400W_Monocrystalline_2573,Felicity,Monocrystalline,400.0,12.0,0.81,0.06,0.12,1.74,0.99,1.72,75240
Sukam_500W_Bifacial_2574,Sukam,Bifacial,500.0,24.0,0.8,0.05,0.09,2.02,1.0,2.02,68482
Sukam_80W_Bifacial_2575,Sukam,Bifacial,80.0,12.0,0.82,0.06,0.09,1.0,0.65,0.65,12910
Renogy_80W_Polycrystalline_2576,Renogy,Polycrystalline,80.0,36.0,0.82,0.05,0.09,1.19,0.57,0.68,31253
Canadian Solar_420W_Bifacial_2577,Canadian Solar,Bifacial,420.0,12.0,0.79,0.04,0.12,1.73,0.99,1.71,184894
Trina Solar_170W_Polycrystalline_2578,Trina Solar,Polycrystalline,170.0,24.0,0.79,0.06,0.08,1.51,0.87,1.31,48563
LONGi Solar_570W_Monocrystalline_2579,LONGi Solar,Monocrystalline,570.0,12.0,0.79,0.04,0.1,2.04,1.0,2.04,224798
Jinko Solar_90W_Bifacial_2580,Jinko Solar,Bifacial,90.0,48.0,0.79,0.06,0.09,1.07,0.7,0.75,21925
LONGi Solar_420W_Half-Cut_2581,LONGi Solar,Half-Cut,420.0,48.0,0.82,0.05,0.1,1.83,0.99,1.81,162354
LONGi Solar_360W_Polycrystalline_2582,LONGi Solar,Polycrystalline,360.0,36.0,0.81,0.05,0.08,1.87,1.0,1.87,124799
Trina Solar_200W_Half-Cut_2583,Trina Solar,Half-Cut,200.0,12.0,0.81,0.05,0.11,1.55,0.92,1.43,54470
Jinko Solar_520W_Half-Cut_2584,Jinko Solar,Half-Cut,520.0,24.0,0.79,0.05,0.08,2.02,1.0,2.02,154445
Vsun Solar_140W_Bifacial_2585,Vsun Solar,Bifacial,140.0,36.0,0.82,0.05,0.11,1.02,0.62,0.63,36777
Renogy_300W_Polycrystalline_2586,Renogy,Polycrystalline,300.0,36.0,0.82,0.05,0.09,1.64,0.96,1.57,116509
Vsun Solar_280W_Bifacial_2587,Vsun Solar,Bifacial,280.0,12.0,0.81,0.06,0.11,1.63,0.97,1.58,81321
JA Solar_200W_Half-Cut_2588,JA Solar,Half-Cut,200.0,48.0,0.8,0.05,0.08,1.55,0.99,1.53,66759
Must_570W_Monocrystalline_2589,Must,Monocrystalline,570.0,48.0,0.82,0.05,0.1,2.02,1.0,2.02,94816
Vsun Solar_510W_Polycrystalline_2590,Vsun Solar,Polycrystalline,510.0,48.0,0.81,0.05,0.09,2.02,1.0,2.02,144726
Auxano Solar_360W_Monocrystalline_2591,Auxano Solar,Monocrystalline,360.0,48.0,0.79,0.05,0.11,1.85,1.0,1.85,89663
Auxano Solar_370W_Half-Cut_2592,Auxano Solar,Half-Cut,370.0,12.0,0.8,0.05,0.12,1.89,0.99,1.87,119026
Prag_180W_Polycrystalline_2593,Prag,Polycrystalline,180.0,12.0,0.78,0.05,0.1,1.51,0.88,1.33,39388
Jinko Solar_440W_Bifacial_2594,Jinko Solar,Bifacial,440.0,36.0,0.81,0.05,0.12,1.93,1.0,1.93,148516
LONGi Solar_300W_Bifacial_2595,LONGi Solar,Bifacial,300.0,12.0,0.79,0.04,0.11,1.61,0.96,1.55,119906
Felicity_210W_Monocrystalline_2596,Felicity,Monocrystalline,210.0,36.0,0.82,0.05,0.1,1.52,0.99,1.5,44409
Must_410W_Bifacial_2597,Must,Bifacial,410.0,12.0,0.79,0.04,0.12,1.8,1.0,1.8,91295
JA Solar_100W_Polycrystalline_2598,JA Solar,Polycrystalline,100.0,24.0,0.79,0.06,0.11,1.17,0.53,0.62,41403
Felicity_440W_Polycrystalline_2599,Felicity,Polycrystalline,440.0,12.0,0.81,0.06,0.11,1.84,1.0,1.84,109889
Must_550W_Bifacial_2600,Must,Bifacial,550.0,36.0,0.8,0.06,0.12,2.05,1.0,2.05,91309
Trina Solar_590W_Bifacial_2601,Trina Solar,Bifacial,590.0,24.0,0.81,0.06,0.11,2.01,1.0,2.01,154574
Prag_400W_Half-Cut_2602,Prag,Half-Cut,400.0,12.0,0.8,0.06,0.11,1.8,1.0,1.8,63899
Jinko Solar_60W_Polycrystalline_2603,Jinko Solar,Polycrystalline,60.0,12.0,0.79,0.05,0.1,1.0,0.61,0.61,19269
Felicity_150W_Polycrystalline_2604,Felicity,Polycrystalline,150.0,24.0,0.8,0.06,0.1,1.23,0.67,0.82,26262
Jinko Solar_480W_Monocrystalline_2605,Jinko Solar,Monocrystalline,480.0,24.0,0.81,0.05,0.11,2.05,1.0,2.05,113227
Auxano Solar_260W_Polycrystalline_2606,Auxano Solar,Polycrystalline,260.0,48.0,0.78,0.06,0.1,1.62,0.95,1.54,87226
Vsun Solar_340W_Half-Cut_2607,Vsun Solar,Half-Cut,340.0,36.0,0.8,0.05,0.09,1.63,0.92,1.5,105166
Vsun Solar_550W_Monocrystalline_2608,Vsun Solar,Monocrystalline,550.0,36.0,0.82,0.05,0.12,2.04,1.0,2.04,152675
Felicity_270W_Polycrystalline_2609,Felicity,Polycrystalline,270.0,36.0,0.79,0.04,0.11,1.67,0.96,1.6,65316
Trina Solar_530W_Monocrystalline_2610,Trina Solar,Monocrystalline,530.0,12.0,0.81,0.05,0.1,2.02,1.0,2.02,176737
Felicity_130W_Polycrystalline_2611,Felicity,Polycrystalline,130.0,36.0,0.81,0.06,0.11,1.09,0.5,0.55,28284
